26.6334 	EXP 	fixation: autoDraw = True
26.7507 	EXP 	Device response: <KeyPress from None: t=26.613174800004344, value=down, duration=0.13660149999486748>
27.6332 	INFO 	Keyboard events cleared
27.6330 	EXP 	fixation: autoDraw = False
27.6330 	EXP 	grating: autoDraw = True
27.9327 	EXP 	grating: autoDraw = False
28.0998 	EXP 	Device response: <KeyPress from None: t=28.091476200002944, value=up, duration=None>
28.1002 	EXP 	New trial (rep=18, index=0): <Trial 18 (0 in rep 18) data={'thisN': 18, 'thisTrialN': 0, 'thisRepN': 18}>
28.1016 	DATA 	Keypress: up
28.1159 	EXP 	fixation: autoDraw = False
28.1159 	EXP 	grating: autoDraw = False
28.1159 	EXP 	grating: ori = np.float64(0.0)
28.1159 	EXP 	fixation: autoDraw = True
28.2496 	EXP 	Device response: <KeyPress from None: t=28.091476200002944, value=up, duration=0.14785480000136886>
29.1154 	INFO 	Keyboard events cleared
29.1152 	EXP 	fixation: autoDraw = False
29.1152 	EXP 	grating: autoDraw = True
29.4150 	EXP 	grating: autoDraw = False
29.5154 	EXP 	Device response: <KeyPress from None: t=29.499832300003618, value=up, duration=None>
29.5158 	EXP 	New trial (rep=19, index=0): <Trial 19 (0 in rep 19) data={'thisN': 19, 'thisTrialN': 0, 'thisRepN': 19}>
29.5175 	DATA 	Keypress: up
29.5317 	EXP 	fixation: autoDraw = False
29.5317 	EXP 	grating: autoDraw = False
29.5317 	EXP 	grating: ori = np.float64(0.0)
29.5317 	EXP 	fixation: autoDraw = True
29.6488 	EXP 	Device response: <KeyPress from None: t=29.499832300003618, value=up, duration=0.14030579999962356>
30.5313 	INFO 	Keyboard events cleared
30.5312 	EXP 	fixation: autoDraw = False
30.5312 	EXP 	grating: autoDraw = True
30.8309 	EXP 	grating: autoDraw = False
30.9156 	DATA 	Keypress: up
30.9313 	EXP 	Device response: <KeyPress from None: t=30.914918200011016, value=up, duration=None>
30.9317 	EXP 	New trial (rep=20, index=0): <Trial 20 (0 in rep 20) data={'thisN': 20, 'thisTrialN': 0, 'thisRepN': 20}>
30.9475 	EXP 	fixation: autoDraw = False
30.9475 	EXP 	grating: autoDraw = False
30.9475 	EXP 	grating: ori = np.float64(1.0)
30.9475 	EXP 	fixation: autoDraw = True
31.0643 	EXP 	Device response: <KeyPress from None: t=30.914918200011016, value=up, duration=0.1345483999903081>
31.9471 	INFO 	Keyboard events cleared
31.9469 	EXP 	fixation: autoDraw = False
